,0,1,2,3,4
2332,POM.N^C16,31-Dec-2002,US,Electric Utilities (NEC),03622745
2333,BANGN.PK,31-Dec-2002,US,Electric Utilities (NEC),03622690
2334,NSARO.PK,31-Dec-2002,US,Electric Utilities (NEC),03621061
2335,NST.DG^D12,31-Dec-2002,US,Electric Utilities (NEC),03620640
2336,ELB.N^L03,31-Dec-2002,US,Electric Utilities (NEC),03619320
2337,OTTR.OQ,31-Dec-2002,US,Electric Utilities (NEC),03619143
2338,DQUEK.PK^D15,31-Dec-2002,US,Electric Utilities (NEC),03618496
2339,IPL.N^C01,31-Dec-2002,US,Electric Utilities (NEC),03618409
2340,CVE_p.N^C05,31-Dec-2002,US,Electric Utilities (NEC),03618214
2341,—,31-Dec-2002,US,Electric Utilities (NEC),03618067
2342,MGEE.OQ,31-Dec-2002,US,Electric Utilities (NEC),03618061
2343,—,31-Dec-2002,US,Fossil Fuel Electric Utilities,03617636
2344,—,31-Dec-2002,US,Fossil Fuel Electric Utilities,03616933
2345,OGE.N,31-Dec-2002,US,Electric Utilities (NEC),03616927
2346,AES.N,31-Dec-2002,US,Electric Utilities (NEC),03616915
2347,LNT.OQ,31-Dec-2002,US,Electric Utilities (NEC),03616803
2348,—,31-Dec-2002,US,—,03615621
2349,KUTLP.PK^J05,31-Dec-2002,US,"Electric Utilities (NEC)
+1",03615537
2350,AILLP.PK,31-Dec-2002,US,Electric Utilities (NEC),03614579
2351,UELMO.PK,31-Dec-2002,US,Electric Utilities (NEC),03614487
2352,—,31-Dec-2002,US,Corporate Financial Services (NEC),03614428
2353,GMP.N^D07,31-Dec-2002,US,Electric Utilities (NEC),03614240
2354,DTE.N,31-Dec-2002,US,Electric Utilities (NEC),03613972
2355,—,31-Dec-2002,US,—,03613963
2356,—,31-Dec-2002,US,Electric Utilities (NEC),03613962
2357,EE.N^G20,31-Dec-2002,US,Electric Utilities (NEC),03613640
2358,CQXL.PK^B22,31-Dec-2002,US,Electric Utilities (NEC),03612859
2359,SCG_p.N^L09,31-Dec-2002,US,"Electric Utilities (NEC)
+1",03612829
2360,CPWPO.PK^C13,31-Dec-2002,US,"Electric Utilities (NEC)
+1",03612760
2361,FLPWP.PK^C13,31-Dec-2002,US,Electric Utilities (NEC),03612523
2362,CNLPL.PK,31-Dec-2002,US,Electric Utilities (NEC),03612235
2363,DQE.N^F07,31-Dec-2002,US,Electric Utilities (NEC),03611109
2364,SWSEO.PK^K11,31-Dec-2002,US,Electric Utilities (NEC),03610961
2365,PSOKM.PK^K11,31-Dec-2002,US,Electric Utilities (NEC),03610948
2366,OHIPM.PK^K11,31-Dec-2002,US,Electric Utilities (NEC),03610947
2367,—,31-Dec-2002,US,Electric Utilities (NEC),03610944
2368,IMIGO.PK^K11,31-Dec-2002,US,Electric Utilities (NEC),03610942
2369,COCSP.PK^K06,31-Dec-2002,US,Electric Utilities (NEC),03610939
2370,ATXAN.PK^K11,31-Dec-2002,US,Electric Utilities (NEC),03610937
2371,ATXCH.PK^K11,31-Dec-2002,US,Electric Utilities (NEC),03610933
2372,VEL_pe.N^J14,31-Dec-2002,US,Electric Utilities (NEC),03610917
2373,D.N,31-Dec-2002,US,Electric Utilities (NEC),03610912
2374,APPWM.OB^K11,31-Dec-2002,US,Electric Utilities (NEC),03610930
2375,—,31-Dec-2002,US,Electric Utilities (NEC),03610926
2376,AEP.OQ,31-Dec-2002,US,Electric Utilities (NEC),03610921
2377,CV.N^F12,31-Dec-2002,US,Electric Utilities (NEC),03609217
2378,EAI.N,31-Dec-2002,US,Electric Utilities (NEC),03608295
2379,PNM.N,31-Dec-2002,US,Electric Utilities (NEC),03608029
2380,,,,,
2381,CV.N^F12,31-Dec-2002,US,Electric Utilities (NEC),03609217
2382,EAI.N,31-Dec-2002,US,Electric Utilities (NEC),03608295
2383,PNM.N,31-Dec-2002,US,Electric Utilities (NEC),03608029
2384,CNL.N^D16,31-Dec-2002,US,Electric Utilities (NEC),03607138
2385,—,31-Dec-2002,US,"Corporate Financial Services (NEC)
+1",03606249
2386,POR.N,31-Dec-2002,US,Electric Utilities (NEC),03604999
2387,—,31-Dec-2002,US,Electric Utilities (NEC),03604735
2388,KOMG.OQ^I07,29-Dec-2002,US,Electric Utilities (NEC),03602337
2389,TGN.N^L04,31-Dec-2002,US,Electric Utilities (NEC),03601329
2390,—,31-Dec-2002,US,Electric Utilities (NEC),03601275
2391,HSLPP.PK^H09,31-Dec-2002,US,Electric Utilities (NEC),03599743
2392,—,31-Dec-2002,US,Electric Utilities (NEC),03598664
2393,TEG.N^F15,31-Dec-2002,US,"Multiline Utilities
+1",03598066
2394,PSD.N^B09,10-Mar-2003,US,Electric Utilities (NEC),03598038
2395,ALP_pq.N^J22,31-Dec-2002,US,Electric Utilities (NEC),03597417
2396,—,31-Dec-2002,US,Electric Utilities (NEC),03596645
2397,TE.N^G16,31-Dec-2002,US,Electric Utilities (NEC),03596591
2398,BGLEN.PK^I16,31-Dec-2002,US,"Electric Utilities (NEC)
+1",03596292
2399,IDA.N,31-Dec-2002,US,Electric Utilities (NEC),03595843
2400,NLEY.PK^L13,31-Dec-2002,US,Electric Utilities (NEC),03593326
2401,PPL.N,31-Dec-2002,US,"Multiline Utilities
+1",03590143
2402,UIL.N^L15,31-Dec-2002,US,Electric Utilities (NEC),03586612
2403,WELPP.PK,31-Dec-2002,US,Electric Utilities (NEC),03586262
2404,WEC.N,31-Dec-2002,US,Electric Utilities (NEC),03586261
2405,—,31-Dec-2002,US,Electric Utilities (NEC),03585525
2406,CIN.N^D06,31-Dec-2002,US,"Multiline Utilities
+1",03584247
2407,CEDNM.PK^E12,31-Dec-2002,US,"Multiline Utilities
+1",03584100
2408,PCG_pa.A,31-Dec-2002,US,Electric Utilities (NEC),03583964
2409,PCG.N,31-Dec-2002,US,Electric Utilities (NEC),03583952
2410,AGR.N,31-Dec-2002,US,"Electric Utilities (NEC)
+1",03583408
2411,SDO_ph.A^J13,31-Dec-2002,US,Electric Utilities (NEC),03581601
2412,—,31-Dec-2002,US,Electric Utilities (NEC),03580776
2413,DPL.N^K11,31-Dec-2002,US,Electric Utilities (NEC),03574578
2414,CHG.N^F13,31-Dec-2002,US,Electric Utilities (NEC),03572807
2415,ALE.N,31-Dec-2002,US,Electric Utilities (NEC),03567554
2416,—,30-Sep-2002,US,Fossil Fuel Electric Utilities,02862125
2417,NEWEN.PK,31-Mar-2002,US,Electric Utilities (NEC),02044535
2418,CVGYQ.PK^L04,31-Dec-2001,US,Electric Utilities (NEC),02706528
2419,NEWEN.PK,31-Mar-2002,US,Electric Utilities (NEC),—
2420,NEWEN.PK,31-Mar-2002,US,Electric Utilities (NEC),02692708
2421,USBL.PK,28-Feb-2002,US,Professional Sports Venues,02678096
2422,PPWLO.PK,31-Mar-2002,US,Electric Utilities (NEC),02668065
2423,THES.PK^L11,31-Dec-2001,US,Construction & Engineering (NEC),02658905
2424,PUSNP.PK^C04,31-Dec-2001,US,Electric Utilities (NEC),02637930
2425,—,31-Dec-2001,US,Electric Utilities (NEC),02637922
2426,—,31-Dec-2001,US,Electric Utilities (NEC),02637914
2427,CNLPL.PK,31-Dec-2001,US,Electric Utilities (NEC),02637910
2428,—,31-Dec-2001,US,Shell Companies,02620170
2429,DYMTF.PK^J12,31-Dec-2001,CA,Electric Utilities (NEC),02612851
2430,—,31-Dec-2001,US,Electric Utilities (NEC),02612368
2431,—,31-Dec-2001,US,Fossil Fuel Electric Utilities,02612363
2432,POR.N,31-Dec-2001,US,Electric Utilities (NEC),02611690
2433,HSLPP.PK^H09,31-Dec-2001,US,Electric Utilities (NEC),02611339
2434,—,31-Dec-2001,US,Electric Utilities (NEC),02610936
2435,GEN.N^L12,31-Dec-2001,US,Fossil Fuel Electric Utilities,02610833
2436,—,31-Dec-2001,US,"Construction & Engineering (NEC)
+2",02610533
2437,ILA.N^G08,31-Dec-2001,US,Electric Utilities (NEC),02604281
2438,—,31-Dec-2001,US,"—
+3",02598415
2439,—,31-Dec-2001,US,Electric Utilities (NEC),02598326
2440,—,31-Dec-2001,US,Electric Utilities (NEC),02598372
2441,—,31-Dec-2001,US,—,02598261
2442,—,31-Dec-2001,US,Electric Utilities (NEC),02598130
2443,NSARO.PK,31-Dec-2001,US,Electric Utilities (NEC),02598023
2444,—,31-Dec-2001,US,Electric Utilities (NEC),02597997
2445,—,31-Dec-2001,US,Electric Utilities (NEC),02597764
2446,—,31-Dec-2001,US,Electric Utilities (NEC),02597800
2447,—,31-Dec-2001,US,Electric Utilities (NEC),02597833
2448,MPN_pa.A^I07,31-Dec-2001,US,Electric Utilities (NEC),02597810
2449,AYE.N^B11,31-Dec-2001,US,Electric Utilities (NEC),02597776
2450,CQXL.PK^B22,31-Dec-2001,US,Electric Utilities (NEC),02597770
2451,—,31-Dec-2001,US,"Corporate Financial Services (NEC)
+1",02597226
2452,CVE_p.N^C05,31-Dec-2001,US,Electric Utilities (NEC),02597128
2453,PEGY.OQ,31-Dec-2001,US,Electric Utilities (NEC),02595700
2454,NST.DG^D12,31-Dec-2001,US,Electric Utilities (NEC),02595240
2455,—,31-Dec-2001,US,Electric Utilities (NEC),02595281
2456,—,31-Dec-2001,US,Electric Utilities (NEC),02595353
2457,—,31-Dec-2001,US,Electric Utilities (NEC),02595346
2458,—,31-Dec-2001,US,Electric Utilities (NEC),02595345
2459,—,31-Dec-2001,US,Electric Utilities (NEC),02595339
2460,,,,,
2461,CMS.N,31-Dec-2001,US,"Multiline Utilities
+2",02595091
2462,XEL.OQ,31-Dec-2001,US,Electric Utilities (NEC),02595003
2463,—,31-Dec-2001,US,Electric Utilities (NEC),02595007
2464,—,31-Dec-2001,US,Electric Utilities (NEC),02594410
2465,—,31-Dec-2001,PH,Electric Utilities (NEC),02594241
2466,BGLEN.PK^I16,31-Dec-2001,US,"Electric Utilities (NEC)
+1",02594194
2467,TE.N^G16,31-Dec-2001,US,Electric Utilities (NEC),02593726
2468,ELB.N^L03,31-Dec-2001,US,Electric Utilities (NEC),02593608
2469,SCE_pe.A^I20,31-Dec-2001,US,Electric Utilities (NEC),02592964
2470,—,31-Dec-2001,US,Electric Utilities (NEC),02592961
2471,EIX.N,31-Dec-2001,US,Electric Utilities (NEC),02592951
2472,DQE.N^F07,31-Dec-2001,US,Electric Utilities (NEC),02592675
2473,AEP.OQ,31-Dec-2001,US,Electric Utilities (NEC),02592763
2474,—,31-Dec-2001,US,Electric Utilities (NEC),02592336
2475,—,31-Dec-2001,US,Fossil Fuel Electric Utilities,02591260
2476,OGE.N,31-Dec-2001,US,Electric Utilities (NEC),02591254
2477,APPN.PK^D11,31-Dec-2001,US,Electric Utilities (NEC),—
2478,—,31-Dec-2001,US,"Investment Holding Companies (NEC)
+1",02591044
2479,DQUEK.PK^D15,31-Dec-2001,US,Electric Utilities (NEC),02590776
2480,,,,,
2481,CEDNM.PK^E12,31-Dec-2001,US,"Multiline Utilities
+1",02588743
2482,KOMG.OQ^I07,30-Dec-2001,US,Electric Utilities (NEC),02588636
2483,CNL.N^D16,31-Dec-2001,US,Electric Utilities (NEC),02588562
2484,SCG_p.N^L09,31-Dec-2001,US,"Electric Utilities (NEC)
+1",02588486
2485,PNM.N,31-Dec-2001,US,Electric Utilities (NEC),02586913
2486,WEC.N,31-Dec-2001,US,Electric Utilities (NEC),02586599
2487,NMK_pb.N,31-Dec-2001,US,Electric Utilities (NEC),02586357
2488,MWH.A^L05,31-Dec-2001,US,Electric Utilities (NEC),02584909
2489,AES.N,31-Dec-2001,US,Electric Utilities (NEC),02584758
2490,ALP_pq.N^J22,31-Dec-2001,US,Electric Utilities (NEC),02583978
2491,—,31-Dec-2001,US,Corporate Financial Services (NEC),02583305
2492,GMP.N^D07,31-Dec-2001,US,Electric Utilities (NEC),02583264
2493,ES.N,31-Dec-2001,US,Electric Utilities (NEC),02582925
2494,IDA.N,31-Dec-2001,US,Electric Utilities (NEC),02582244
2495,SDO_ph.A^J13,31-Dec-2001,US,Electric Utilities (NEC),02581426
2496,BANGN.PK,31-Dec-2001,US,Electric Utilities (NEC),02579481
2497,PSD.N^B09,31-Dec-2001,US,Electric Utilities (NEC),02575452
2498,—,31-Dec-2001,US,"Corporate Financial Services (NEC)
+1",02575203
2499,—,31-Dec-2001,US,Electric Utilities (NEC),02574757
2500,,,,,
2501,UIL.N^L15,31-Dec-2001,US,Electric Utilities (NEC),02572264
2502,TEG.N^F15,31-Dec-2001,US,"Multiline Utilities
+1",02571695
2503,—,31-Dec-2001,US,Electric Utilities (NEC),02569538
2504,NLEY.PK^L13,31-Dec-2001,US,Electric Utilities (NEC),02567082
2505,PCG_pa.A,31-Dec-2001,US,Electric Utilities (NEC),02566878
2506,PCG.N,31-Dec-2001,US,Electric Utilities (NEC),02566817
2507,EDE.N^A17,31-Dec-2001,US,Electric Utilities (NEC),02566533
2508,CHG.N^F13,31-Dec-2001,US,Electric Utilities (NEC),02552260
2509,EVUS.PK^C22,30-Sep-2001,US,Power Charging Stations,02509418
2510,EPOI.PK^E08,31-Dec-2001,US,Electric Utilities (NEC),02505347
2511,—,31-Dec-2000,US,—,01707670
2512,—,31-Dec-1999,US,—,01707305
2513,NEWEN.PK,31-Mar-2001,US,Electric Utilities (NEC),01670557
2514,THES.PK^L11,31-Dec-2000,US,Construction & Engineering (NEC),01668580
2515,PPWLO.PK,31-Mar-2001,US,Electric Utilities (NEC),01647344
2516,DYMTF.PK^J12,31-Dec-2000,CA,Electric Utilities (NEC),01604794
2517,SCE_pe.A^I20,31-Dec-2000,US,Electric Utilities (NEC),01603862
2518,EIX.N,31-Dec-2000,US,Electric Utilities (NEC),01603860
2519,PCG_pa.A,31-Dec-2000,US,Electric Utilities (NEC),01603859
2520,,,,,
2521,,,,,
2522,—,31-Dec-2000,US,Electric Utilities (NEC),01592051
2523,CEDNM.PK^E12,31-Dec-2000,US,"Multiline Utilities
+1",01591177
2524,—,31-Dec-2000,US,"Corporate Financial Services (NEC)
+1",01591037
2525,CQXL.PK^B22,31-Dec-2000,US,Electric Utilities (NEC),01590946
2526,—,30-Mar-2001,US,Electric Utilities (NEC),01590096
2527,PEGY.OQ,31-Dec-2000,US,Electric Utilities (NEC),01589786
2528,—,31-Dec-2000,US,Electric Utilities (NEC),01589758
2529,—,31-Dec-2000,US,"—
+3",01589245
2530,—,31-Dec-2000,US,Electric Utilities (NEC),01588957
2531,—,31-Dec-2000,US,"—
+1",01588980
2532,—,31-Dec-2000,US,"Construction & Engineering (NEC)
+2",01588315
2533,—,31-Dec-2000,US,Electric Utilities (NEC),01588029
2534,CNL.N^D16,31-Dec-2000,US,Electric Utilities (NEC),01587815
2535,MWH.A^L05,31-Dec-2000,US,Electric Utilities (NEC),01587547
2536,—,31-Dec-2000,US,Electric Utilities (NEC),01586942
2537,WELPP.PK,31-Dec-2000,US,Electric Utilities (NEC),01586745
2538,NSARO.PK,30-Dec-2000,US,Electric Utilities (NEC),01586652
2539,—,31-Dec-2000,US,Electric Utilities (NEC),01586664
2540,CHGEM.OB^C13,31-Dec-2000,US,Electric Utilities (NEC),01584396
2541,—,31-Dec-2000,US,"Corporate Financial Services (NEC)
+1",01584319
2542,ALP_pq.N^J22,31-Dec-2000,US,Electric Utilities (NEC),01583372
2543,FE.N,31-Dec-2000,US,Electric Utilities (NEC),01582513
2544,GMP.N^D07,31-Dec-2000,US,Electric Utilities (NEC),01582113
2545,CNLPL.PK,31-Dec-2000,US,"Electric Utilities (NEC)
+1",01581351
2546,—,31-Dec-2000,US,Electric Utilities (NEC),01581197
2547,—,31-Dec-2000,US,Electric Utilities (NEC),—
2548,XEL.OQ,31-Dec-2000,US,Electric Utilities (NEC),01580781
2549,AES.N,31-Dec-2000,US,Electric Utilities (NEC),01580775
2550,—,31-Dec-2000,US,Corporate Financial Services (NEC),01580259
2551,BANGN.PK,31-Dec-2000,US,Electric Utilities (NEC),01579782
2552,SCG_p.N^L09,31-Dec-2000,US,"Electric Utilities (NEC)
+1",01579744
2553,CTPPO.PK^J22,31-Dec-2000,US,Electric Utilities (NEC),01579373
2554,OGE.N,31-Dec-2000,US,Electric Utilities (NEC),01579180
2555,—,31-Dec-2000,US,Fossil Fuel Electric Utilities,01579170
2556,ELB.N^L03,31-Dec-2000,US,Electric Utilities (NEC),01578731
2557,DQUEK.PK^D15,31-Dec-2000,US,Electric Utilities (NEC),01578670
2558,KOMG.OQ^I07,31-Dec-2000,US,Electric Utilities (NEC),01578241
2559,CMS.N,31-Dec-2000,US,"Multiline Utilities
+2",01577986
2560,NST.DG^D12,31-Dec-2000,US,Electric Utilities (NEC),01577573
2561,—,31-Dec-2000,US,Electric Utilities (NEC),01577186
2562,WEC.N,31-Dec-2000,US,Electric Utilities (NEC),01576871
2563,GPUI.PK^H09,31-Dec-2000,US,Electric Utilities (NEC),01574114
2564,—,31-Dec-2000,US,Electric Utilities (NEC),01570862
2565,PSD.N^B09,31-Dec-2000,US,Electric Utilities (NEC),01570831
2566,—,31-Dec-2000,US,Electric Utilities (NEC),01570833
2567,EAI.N,31-Dec-2000,US,Electric Utilities (NEC),01570557
2568,—,31-Dec-2000,US,Electric Utilities (NEC),01570462
2569,IDA.N,31-Dec-2000,US,Electric Utilities (NEC),01570123
2570,CPN.N^C18,31-Dec-2000,US,Electric Utilities (NEC),01569511
2571,PNW.N,31-Dec-2000,US,Electric Utilities (NEC),01567671
2572,SDO_ph.A^J13,31-Dec-2000,US,Electric Utilities (NEC),01567191
2573,EDE.N^A17,31-Dec-2000,US,Electric Utilities (NEC),01565425
2574,UIL.N^L15,31-Dec-2000,US,Electric Utilities (NEC),01565247
2575,—,31-Dec-2000,US,Electric Utilities (NEC),01565108
2576,CHG.N^F13,31-Dec-2000,US,Electric Utilities (NEC),01564612
2577,NEE.N,31-Dec-2000,US,Electric Utilities (NEC),01563485
2578,—,31-Dec-2000,US,"Investment Holding Companies (NEC)
+1",01563379
2579,POR.N,31-Dec-2000,US,Electric Utilities (NEC),01560860
2580,,,,,
2581,NEE.N,31-Dec-2000,US,Electric Utilities (NEC),01563485
2582,—,31-Dec-2000,US,"Investment Holding Companies (NEC)
+1",01563379
2583,POR.N,31-Dec-2000,US,Electric Utilities (NEC),01560860
2584,TEG.N^F15,31-Dec-2000,US,"Multiline Utilities
+1",01556956
2585,CIN.N^D06,31-Dec-2000,US,"Multiline Utilities
+1",01555263
2586,PNMXO.PK,31-Dec-2000,US,Electric Utilities (NEC),01551557
2587,NMK_pb.N,31-Dec-2000,US,Electric Utilities (NEC),01549208
2588,ALE.N,31-Dec-2000,US,Electric Utilities (NEC),01525593
2589,CILTL.OB^H10,31-Dec-1999,US,Electric Utilities (NEC),00069598
2590,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00069427
2591,YORK.PK^L16,28-Feb-2000,US,Electric Utilities (NEC),00653687
2592,—,31-Dec-1999,US,Shell Companies,00602601
2593,—,31-Dec-1999,US,Electric Utilities (NEC),00602408
2594,—,31-Dec-1999,US,Electric Utilities (NEC),00602206
2595,CVGYQ.PK^L04,31-Dec-1999,US,Electric Utilities (NEC),00601788
2596,—,31-Dec-1999,US,Electric Utilities (NEC),00600853
2597,NSARO.PK,31-Dec-1999,US,Electric Utilities (NEC),00600822
2598,—,31-Dec-1999,US,Electric Utilities (NEC),00592840
2599,—,31-Dec-1999,US,Electric Utilities (NEC),00029573
2600,WEC.N,31-Dec-1999,US,Electric Utilities (NEC),00589495
2601,PE_pa.N^E13,31-Dec-1999,US,Electric Utilities (NEC),00589445
2602,THES.PK^L11,31-Dec-1999,US,Construction & Engineering (NEC),—
2603,EPGRQ.PK,31-Dec-1999,US,Electric Utilities (NEC),00588988
2604,—,31-Dec-1999,US,"Corporate Financial Services (NEC)
+1",00587982
2605,—,31-Dec-1999,US,Electric Utilities (NEC),00587603
2606,—,31-Dec-1999,US,Electric Utilities (NEC),00587389
2607,NST.DG^D12,31-Dec-1999,US,Electric Utilities (NEC),00587260
2608,PEGY.OQ,31-Dec-1999,US,Electric Utilities (NEC),00586928
2609,—,31-Dec-1999,US,Electric Utilities (NEC),00586871
2610,CQXL.PK^B22,31-Dec-1999,US,Electric Utilities (NEC),00586579
2611,—,31-Dec-1999,US,Electric Utilities (NEC),00586488
2612,CNL.N^D16,31-Dec-1999,US,Electric Utilities (NEC),00586154
2613,CMS.N,31-Dec-1999,US,"Multiline Utilities
+2",00585830
2614,BANGN.PK,31-Dec-1999,US,Electric Utilities (NEC),00585408
2615,DAYPO.PK^J16,31-Dec-1999,US,Electric Utilities (NEC),00585093
2616,FLPWP.PK^C13,31-Dec-1999,US,Electric Utilities (NEC),00584580
2617,PNW.N,31-Dec-1999,US,Electric Utilities (NEC),00584611
2618,AES.N,31-Dec-1999,US,Electric Utilities (NEC),00584655
2619,—,31-Dec-1999,US,Corporate Financial Services (NEC),00583966
2620,ILA.N^G08,31-Dec-1999,US,Electric Utilities (NEC),00583602
2621,DQUEK.PK^D15,31-Dec-1999,US,Electric Utilities (NEC),00582767
2622,—,31-Dec-1999,US,"—
+3",00582728
2623,SDO_ph.A^J13,31-Dec-1999,US,Electric Utilities (NEC),00582588
2624,LNT.OQ,31-Dec-1999,US,Electric Utilities (NEC),00582576
2625,CVE_p.N^C05,31-Dec-1999,US,Electric Utilities (NEC),00582457
2626,EIX.N,31-Dec-1999,US,Electric Utilities (NEC),00581719
2627,SCE_pe.A^I20,31-Dec-1999,US,Electric Utilities (NEC),00581203
2628,—,31-Dec-1999,PH,Electric Utilities (NEC),00581014
2629,GMP.N^D07,31-Dec-1999,US,Electric Utilities (NEC),00580710
2630,—,31-Dec-1999,US,"Construction & Engineering (NEC)
+2",00579917
2631,ALP_pq.N^J22,31-Dec-1999,US,Electric Utilities (NEC),00579854
2632,—,31-Dec-1999,US,Fossil Fuel Electric Utilities,00579385
2633,OGE.N,31-Dec-1999,US,Electric Utilities (NEC),00579378
2634,CNLPL.PK,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00578781
2635,—,31-Dec-1999,US,"Multiline Utilities
+1",00578039
2636,—,31-Dec-1999,US,Electric Utilities (NEC),00578031
2637,DRYN.PK,31-Dec-1999,US,Electric Utilities (NEC),00577923
2638,ATXCH.PK^K11,31-Dec-1999,US,Electric Utilities (NEC),00575178
2639,EE.N^G20,31-Dec-1999,US,Electric Utilities (NEC),00575045
2640,EDE.N^A17,31-Dec-1999,US,Electric Utilities (NEC),00574391
2641,—,31-Dec-1999,US,Electric Utilities (NEC),00574373
2642,CTPPO.PK^J22,31-Dec-1999,US,Electric Utilities (NEC),00574336
2643,—,31-Dec-1999,US,Electric Utilities (NEC),00574328
2644,—,31-Dec-1999,US,Electric Utilities (NEC),00574121
2645,GPUI.PK^H09,31-Dec-1999,US,Electric Utilities (NEC),00574042
2646,BGLEN.PK^I16,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00574031
2647,CHGEM.OB^C13,31-Dec-1999,US,Electric Utilities (NEC),00573591
2648,—,31-Dec-1999,US,Electric Utilities (NEC),00573339
2649,HSLPP.PK^H09,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00572074
2650,WIPSI.PK^K15,31-Dec-1999,US,Electric Utilities (NEC),00571756
2651,EAI.N,31-Dec-1999,US,Electric Utilities (NEC),00569630
2652,—,31-Dec-1999,US,Electric Utilities (NEC),00569080
2653,—,31-Dec-1999,US,Electric Utilities (NEC),00568624
2654,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00567827
2655,—,31-Dec-1999,US,Electric Utilities (NEC),00565693
2656,PNMXO.PK,31-Dec-1999,US,Electric Utilities (NEC),00564731
2657,—,31-Dec-1999,US,Electric Utilities (NEC),00563709
2658,PCG.N,31-Dec-1999,US,Electric Utilities (NEC),00563035
2659,PCG_pa.A,31-Dec-1999,US,Electric Utilities (NEC),00563030
2660,,,,,
2661,—,31-Dec-1999,US,Electric Utilities (NEC),00574328
2662,—,31-Dec-1999,US,Electric Utilities (NEC),00574121
2663,GPUI.PK^H09,31-Dec-1999,US,Electric Utilities (NEC),00574042
2664,BGLEN.PK^I16,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00574031
2665,CHGEM.OB^C13,31-Dec-1999,US,Electric Utilities (NEC),00573591
2666,—,31-Dec-1999,US,Electric Utilities (NEC),00573339
2667,HSLPP.PK^H09,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00572074
2668,WIPSI.PK^K15,31-Dec-1999,US,Electric Utilities (NEC),00571756
2669,EAI.N,31-Dec-1999,US,Electric Utilities (NEC),00569630
2670,—,31-Dec-1999,US,Electric Utilities (NEC),00569080
2671,—,31-Dec-1999,US,Electric Utilities (NEC),00568624
2672,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00567827
2673,—,31-Dec-1999,US,Electric Utilities (NEC),00565693
2674,PNMXO.PK,31-Dec-1999,US,Electric Utilities (NEC),00564731
2675,—,31-Dec-1999,US,Electric Utilities (NEC),00563709
2676,PCG.N,31-Dec-1999,US,Electric Utilities (NEC),00563035
2677,PCG_pa.A,31-Dec-1999,US,Electric Utilities (NEC),00563030
2678,POR.N,14-Feb-2000,US,Electric Utilities (NEC),00560491
2679,ELB.N^L03,31-Dec-1999,US,Electric Utilities (NEC),00560230
2680,,,,,
2681,—,31-Dec-1999,US,Electric Utilities (NEC),00574328
2682,—,31-Dec-1999,US,Electric Utilities (NEC),00574121
2683,GPUI.PK^H09,31-Dec-1999,US,Electric Utilities (NEC),00574042
2684,BGLEN.PK^I16,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00574031
2685,CHGEM.OB^C13,31-Dec-1999,US,Electric Utilities (NEC),00573591
2686,—,31-Dec-1999,US,Electric Utilities (NEC),00573339
2687,HSLPP.PK^H09,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00572074
2688,WIPSI.PK^K15,31-Dec-1999,US,Electric Utilities (NEC),00571756
2689,EAI.N,31-Dec-1999,US,Electric Utilities (NEC),00569630
2690,—,31-Dec-1999,US,Electric Utilities (NEC),00569080
2691,—,31-Dec-1999,US,Electric Utilities (NEC),00568624
2692,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00567827
2693,—,31-Dec-1999,US,Electric Utilities (NEC),00565693
2694,PNMXO.PK,31-Dec-1999,US,Electric Utilities (NEC),00564731
2695,—,31-Dec-1999,US,Electric Utilities (NEC),00563709
2696,PCG.N,31-Dec-1999,US,Electric Utilities (NEC),00563035
2697,PCG_pa.A,31-Dec-1999,US,Electric Utilities (NEC),00563030
2698,POR.N,14-Feb-2000,US,Electric Utilities (NEC),00560491
2699,ELB.N^L03,31-Dec-1999,US,Electric Utilities (NEC),00560230
2700,,,,,
2701,—,31-Dec-1999,US,Electric Utilities (NEC),00574328
2702,—,31-Dec-1999,US,Electric Utilities (NEC),00574121
2703,GPUI.PK^H09,31-Dec-1999,US,Electric Utilities (NEC),00574042
2704,BGLEN.PK^I16,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00574031
2705,CHGEM.OB^C13,31-Dec-1999,US,Electric Utilities (NEC),00573591
2706,—,31-Dec-1999,US,Electric Utilities (NEC),00573339
2707,HSLPP.PK^H09,31-Dec-1999,US,"Electric Utilities (NEC)
+1",00572074
2708,WIPSI.PK^K15,31-Dec-1999,US,Electric Utilities (NEC),00571756
2709,EAI.N,31-Dec-1999,US,Electric Utilities (NEC),00569630
2710,—,31-Dec-1999,US,Electric Utilities (NEC),00569080
2711,—,31-Dec-1999,US,Electric Utilities (NEC),00568624
2712,THE.N^G07,31-Dec-1999,US,Electric Utilities (NEC),00567827
2713,—,31-Dec-1999,US,Electric Utilities (NEC),00565693
2714,PNMXO.PK,31-Dec-1999,US,Electric Utilities (NEC),00564731
2715,—,31-Dec-1999,US,Electric Utilities (NEC),00563709
